grid_id,crime_count,x,y,distance_to_center,avg_hour,night_ratio,weekend_ratio,neighbourhoods_Downtown,neighbourhoods_Dunbar-Southlands,neighbourhoods_Fairview,neighbourhoods_Grandview-Woodland,neighbourhoods_Hastings-Sunrise,neighbourhoods_Kensington-Cedar Cottage,neighbourhoods_Kerrisdale,neighbourhoods_Killarney,neighbourhoods_Kitsilano,neighbourhoods_Marpole,neighbourhoods_Mount Pleasant,neighbourhoods_Oakridge,neighbourhoods_Renfrew-Collingwood,neighbourhoods_Riley Park,neighbourhoods_Shaughnessy,neighbourhoods_South Cambie,neighbourhoods_Strathcona,neighbourhoods_Sunset,neighbourhoods_Victoria-Fraserview,neighbourhoods_West End,neighbourhoods_West Point Grey,risk
1838,3.0,497448.5581,5456890.0603,6784.9647830119175,8.333333333333334,0.3333333333333333,0.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1839,4.0,497448.5581,5457140.0603,6711.428853583413,7.25,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1840,5.0,497448.5581,5457390.0603,6646.4883515065285,18.0,0.4,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1841,1.0,497448.5581,5457640.0603,6590.397374719674,18.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1842,0.0,497448.5581,5457890.0603,6543.383506009103,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1843,1.0,497448.5581,5458140.0603,6505.643539013799,3.0,1.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1844,3.0,497448.5581,5458390.0603,6477.339577844595,11.0,0.3333333333333333,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1845,6.0,497448.5581,5458640.0603,6458.595679922378,16.333333333333332,0.16666666666666666,0.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1846,0.0,497448.5581,5458890.0603,6449.49519782068,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1847,0.0,497448.5581,5459140.0603,6450.078949649533,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1848,0.0,497448.5581,5459390.0603,6460.344310229295,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1849,0.0,497448.5581,5459640.0603,6480.2452697958915,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1850,0.0,497449.68510841386,5459888.281811623,6510.566993323669,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1851,0.0,497538.6497914221,5460018.0591287045,6617.430429132076,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1852,0.0,497698.5581,5450140.0603,11107.169401189118,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1853,12.0,497698.5581,5450390.0603,10908.791970548884,9.0,0.6666666666666666,0.25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1854,0.0,497698.5581,5450640.0603,10712.57543295317,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1855,0.0,497698.5581,5450890.0603,10518.640718111434,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1856,0.0,497698.5581,5451140.0603,10327.116379063025,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1857,0.0,497698.5581,5451390.0603,10138.139023347028,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1858,0.0,497698.5581,5451640.0603,9951.853747252913,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1859,2.0,497698.5581,5451890.0603,9768.414567201366,9.5,0.5,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1860,1.0,497698.5581,5452140.0603,9587.984840763562,6.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1861,1.0,497698.5581,5452390.0603,9410.737668042386,1.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1862,1.0,497698.5581,5452640.0603,9236.85626210086,15.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1863,1.0,497698.5581,5452890.0603,9066.534274832466,21.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1864,29.0,497698.5581,5453140.0603,8899.976062142632,14.0,0.2413793103448276,0.3103448275862069,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1865,21.0,497698.5581,5453390.0603,8737.396869589471,13.857142857142858,0.047619047619047616,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
1866,0.0,497698.5581,5453640.0603,8579.022916784399,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1867,16.0,497698.5581,5453890.0603,8425.091355986111,11.9375,0.3125,0.1875,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
1868,8.0,497698.5581,5454140.0603,8275.850077587915,6.125,0.625,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
1869,1.0,497698.5581,5454390.0603,8131.557332806054,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1870,1.0,497698.5581,5454640.0603,7992.48114209298,5.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1871,2.0,497698.5581,5454890.0603,7858.89845695387,16.5,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1872,0.0,497698.5581,5455140.0603,7731.094043323489,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1873,1.0,497698.5581,5455390.0603,7609.359056892501,14.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1874,1.0,497698.5581,5455640.0603,7493.989285201304,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1875,1.0,497698.5581,5455890.0603,7385.283038361627,22.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1876,31.0,497698.5581,5456140.0603,7283.538680250964,16.548387096774192,0.12903225806451613,0.1935483870967742,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
1877,2.0,497698.5581,5456390.0603,7189.051805120893,9.0,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1878,1.0,497698.5581,5456640.0603,7102.112080692051,1.0,1.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1879,0.0,497698.5581,5456890.0603,7022.999797573112,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1880,1.0,497698.5581,5457140.0603,6951.982185442651,2.0,1.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1881,1.0,497698.5581,5457390.0603,6889.309577650868,15.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1882,0.0,497698.5581,5457640.0603,6835.211526113291,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1883,0.0,497698.5581,5457890.0603,6789.892985659789,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1884,0.0,497698.5581,5458140.0603,6753.530699324021,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1885,0.0,497698.5581,5458390.0603,6726.2699214878385,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1886,2.0,497698.5581,5458640.0603,6708.2216128204955,18.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1887,5.0,497698.5581,5458890.0603,6699.4602287581365,14.8,0.6,0.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1888,3.0,497698.5581,5459140.0603,6700.022201956649,18.0,0.6666666666666666,0.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1889,0.0,497698.5581,5459390.0603,6709.905189845236,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1890,1.0,497698.5581,5459640.0603,6729.068123203393,15.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1891,0.0,497698.5581,5459890.0603,6757.4320534291755,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1892,0.0,497721.23014273355,5460025.901490895,6799.0740914194175,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1893,1.0,497948.5581,5450140.0603,11259.706530665522,21.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1894,1.0,497948.5581,5450390.0603,11064.06441172103,17.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1895,3.0,497948.5581,5450640.0603,10870.650921481742,19.333333333333332,0.6666666666666666,0.6666666666666666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1896,1.0,497948.5581,5450890.0603,10679.587145892478,17.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1897,2.0,497948.5581,5451140.0603,10491.001465861676,23.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1898,2.0,497948.5581,5451390.0603,10305.029932353998,16.5,0.0,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1899,1.0,497948.5581,5451640.0603,10121.816638168855,4.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1900,1.0,497948.5581,5451890.0603,9941.51408019482,12.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1901,0.0,497948.5581,5452140.0603,9764.28350452361,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1902,0.0,497948.5581,5452390.0603,9590.295225211363,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1903,1.0,497948.5581,5452640.0603,9419.72890569107,5.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1904,2.0,497948.5581,5452890.0603,9252.773789881167,17.5,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1905,4.0,497948.5581,5453140.0603,9089.628867930302,13.5,0.5,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1906,5.0,497948.5581,5453390.0603,8930.50295933616,10.0,0.6,0.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
